"timestamp","state","totalCpuPercent","totalPrivateMb","processCount","handleCount","threadCount"
"2026-08-03T14:50:43.0609627+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:44.2608795+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:45.4309215+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:46.6108950+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:47.7751546+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:48.9209621+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:50.1424052+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:51.3162328+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:52.4923011+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:53.6726545+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:54.8297825+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:56.0312516+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:57.2209241+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:50:58.4208621+08:00","interaction","0","151.01","8","3226","186"
"2026-08-03T14:50:59.5995349+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:00.7896530+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:02.0042799+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:03.1777478+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:04.3207982+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:05.5109724+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:06.7152122+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:07.8818642+08:00","interaction","0","151.05","8","3226","187"
"2026-08-03T14:51:09.0508982+08:00","interaction","0","151.05","8","3226","187"
